time,gt_x,gt_y,gt_theta,ekf_x,ekf_y,ekf_theta,ekf_cov_x,ekf_cov_y,ekf_cov_theta,gps_x,gps_y,imu_theta
10.222,0.159030,0.000000,0.000000,0.153055,0.007863,0.000000,0.00009980,0.00009980,0.00091106,0.172098,0.006539,0.000000
10.223,0.159030,0.000000,0.000000,0.121602,0.016926,0.000000,0.00009980,0.00009980,0.00024404,0.172098,0.006539,0.000000
10.230,0.159030,0.000000,0.000000,0.125802,0.016926,0.000000,0.01009980,0.01009981,0.00091106,0.172098,0.006539,0.000000
10.231,0.159030,0.000000,0.000000,0.153055,0.007863,0.000000,0.00009980,0.00009980,0.00047673,0.172098,0.006539,0.000000
10.269,0.159030,0.000000,0.000000,0.125802,0.016926,0.000000,0.01009980,0.01009981,0.00047673,0.172098,0.006539,0.000000
10.271,0.163270,0.000000,0.000000,0.153055,0.007863,0.000000,0.00009980,0.00009980,0.00032283,0.172098,0.006539,0.000000
10.272,0.163270,0.000000,0.000000,0.125802,0.016926,0.000000,0.01009980,0.01009981,0.00032283,0.172098,0.006539,0.000000
10.278,0.163270,0.000000,0.000000,0.153055,0.007863,0.000000,0.00009980,0.00009980,0.00024404,0.172098,0.006539,0.000000
10.288,0.163270,0.000000,0.000000,0.125802,0.016926,0.000000,0.01009980,0.01009981,0.00024404,0.172098,0.006539,0.000000
10.292,0.163270,0.000000,0.000000,0.157355,0.007863,0.000000,0.01009980,0.01009981,0.00091106,0.172098,0.006539,0.000000
10.304,0.163270,0.000000,0.000000,0.130102,0.016926,0.000000,0.02009980,0.02009981,0.00091106,0.172098,0.006539,0.000000
10.306,0.163270,0.000000,0.000000,0.157355,0.007863,0.000000,0.01009980,0.01009981,0.00047673,0.172098,0.006539,0.000000
10.314,0.163270,0.000000,0.000000,0.130102,0.016926,0.000000,0.02009980,0.02009981,0.00047673,0.172098,0.006539,0.000000
10.316,0.163270,0.000000,0.000000,0.157355,0.007863,0.000000,0.01009980,0.01009981,0.00032283,0.172098,0.006539,0.000000
10.320,0.163270,0.000000,0.000000,0.130102,0.016926,0.000000,0.02009980,0.02009981,0.00032283,0.172098,0.006539,0.000000
10.322,0.163270,0.000000,0.000000,0.157355,0.007863,0.000000,0.01009980,0.01009981,0.00024404,0.172098,0.006539,0.000000
10.346,0.167570,0.000000,0.000000,0.161755,0.007863,0.000000,0.02009980,0.02009981,0.00091106,0.172098,0.006539,0.000000
10.348,0.167570,0.000000,0.000000,0.130102,0.016926,0.000000,0.02009980,0.02009981,0.00024404,0.172098,0.006539,0.000000
10.354,0.167570,0.000000,0.000000,0.161755,0.007863,0.000000,0.02009980,0.02009981,0.00047673,0.172098,0.006539,0.000000
10.356,0.167570,0.000000,0.000000,0.134502,0.016926,0.000000,0.03009980,0.03009981,0.00091106,0.172098,0.006539,0.000000
10.367,0.167570,0.000000,0.000000,0.134502,0.016926,0.000000,0.03009980,0.03009981,0.00047673,0.172098,0.006539,0.000000
10.376,0.167570,0.000000,0.000000,0.161755,0.007863,0.000000,0.02009980,0.02009981,0.00032283,0.172098,0.006539,0.000000
10.386,0.167570,0.000000,0.000000,0.161755,0.007863,0.000000,0.02009980,0.02009981,0.00024404,0.172098,0.006539,0.000000
10.397,0.167570,0.000000,0.000000,0.134502,0.016926,0.000000,0.03009980,0.03009981,0.00032283,0.172098,0.006539,0.000000
10.399,0.171950,0.000000,0.000000,0.134502,0.016926,0.000000,0.03009980,0.03009981,0.00024404,0.172098,0.006539,0.000000
10.408,0.171950,0.000000,0.000000,0.166155,0.007863,0.000000,0.03009980,0.03009981,0.00091106,0.172098,0.006539,0.000000
10.423,0.171950,0.000000,0.000000,0.166155,0.007863,0.000000,0.03009980,0.03009981,0.00047673,0.172098,0.006539,0.000000
10.427,0.171950,0.000000,0.000000,0.138902,0.016926,0.000000,0.04009980,0.04009982,0.00091106,0.172098,0.006539,0.000000
10.436,0.171950,0.000000,0.000000,0.166155,0.007863,0.000000,0.03009980,0.03009981,0.00032283,0.172098,0.006539,0.000000
10.437,0.171950,0.000000,0.000000,0.138902,0.016926,0.000000,0.04009980,0.04009982,0.00047673,0.172098,0.006539,0.000000
10.447,0.171950,0.000000,0.000000,0.138902,0.016926,0.000000,0.04009980,0.04009982,0.00032283,0.172098,0.006539,0.000000
10.452,0.171950,0.000000,0.000000,0.166155,0.007863,0.000000,0.03009980,0.03009981,0.00024404,0.172098,0.006539,0.000000
10.466,0.176350,0.000000,0.000000,0.170555,0.007863,0.000000,0.04009980,0.04009982,0.00091106,0.172098,0.006539,0.000000
10.469,0.176350,0.000000,0.000000,0.138902,0.016926,0.000000,0.04009980,0.04009982,0.00024404,0.172098,0.006539,0.000000
10.472,0.176350,0.000000,0.000000,0.143302,0.016926,0.000000,0.05009980,0.05009982,0.00091106,0.172098,0.006539,0.000000
10.473,0.176350,0.000000,0.000000,0.170555,0.007863,0.000000,0.04009980,0.04009982,0.00047673,0.172098,0.006539,0.000000
10.478,0.176350,0.000000,0.000000,0.143302,0.016926,0.000000,0.05009980,0.05009982,0.00047673,0.172098,0.006539,0.000000
10.489,0.176350,0.000000,0.000000,0.170555,0.007863,0.000000,0.04009980,0.04009982,0.00032283,0.172098,0.006539,0.000000
10.509,0.176350,0.000000,0.000000,0.143302,0.016926,0.000000,0.05009980,0.05009982,0.00032283,0.172098,0.006539,0.000000
10.510,0.176350,0.000000,0.000000,0.170555,0.007863,0.000000,0.04009980,0.04009982,0.00024404,0.172098,0.006539,0.000000
10.530,0.180750,0.000000,0.000000,0.143302,0.016926,0.000000,0.05009980,0.05009982,0.00024404,0.185851,0.005139,0.000000
10.536,0.180750,0.000000,0.000000,0.174955,0.007863,0.000000,0.05009980,0.05009982,0.00091106,0.185851,0.005139,0.000000
10.541,0.180750,0.000000,0.000000,0.135355,0.015536,0.000000,0.00009980,0.00009980,0.00024404,0.185851,0.005139,0.000000
10.543,0.180750,0.000000,0.000000,0.166808,0.006473,0.000000,0.00009980,0.00009980,0.00091106,0.185851,0.005139,0.000000
10.554,0.180750,0.000000,0.000000,0.139755,0.015536,0.000000,0.01009980,0.01009981,0.00091106,0.185851,0.005139,0.000000
10.571,0.180750,0.000000,0.000000,0.139755,0.015536,0.000000,0.01009980,0.01009981,0.00047673,0.185851,0.005139,0.000000
10.576,0.180750,0.000000,0.000000,0.166808,0.006473,0.000000,0.00009980,0.00009980,0.00047673,0.185851,0.005139,0.000000
10.581,0.180750,0.000000,0.000000,0.166808,0.006473,0.000000,0.00009980,0.00009980,0.00032283,0.185851,0.005139,0.000000
10.587,0.180750,0.000000,0.000000,0.139755,0.015536,0.000000,0.01009980,0.01009981,0.00032283,0.185851,0.005139,0.000000
10.588,0.180750,0.000000,0.000000,0.166808,0.006473,0.000000,0.00009980,0.00009980,0.00024404,0.185851,0.005139,0.000000
10.617,0.185150,0.000000,0.000000,0.139755,0.015536,0.000000,0.01009980,0.01009981,0.00024404,0.185851,0.005139,0.000000
10.622,0.185150,0.000000,0.000000,0.171208,0.006473,0.000000,0.01009980,0.01009981,0.00091106,0.185851,0.005139,0.000000
10.625,0.185150,0.000000,0.000000,0.171208,0.006473,0.000000,0.01009980,0.01009981,0.00047673,0.185851,0.005139,0.000000
10.634,0.185150,0.000000,0.000000,0.144155,0.015536,0.000000,0.02009980,0.02009981,0.00091106,0.185851,0.005139,0.000000
10.636,0.185150,0.000000,0.000000,0.171208,0.006473,0.000000,0.01009980,0.01009981,0.00032283,0.185851,0.005139,0.000000
10.638,0.185150,0.000000,0.000000,0.144155,0.015536,0.000000,0.02009980,0.02009981,0.00047673,0.185851,0.005139,0.000000
10.664,0.189550,0.000000,0.000000,0.171208,0.006473,0.000000,0.01009980,0.01009981,0.00024404,0.185851,0.005139,0.000000
10.665,0.189550,0.000000,0.000000,0.144155,0.015536,0.000000,0.02009980,0.02009981,0.00032283,0.185851,0.005139,0.000000
10.673,0.189550,0.000000,0.000000,0.171208,0.006473,0.000000,0.01009980,0.01009981,0.00019617,0.185851,0.005139,0.000000
10.675,0.189550,0.000000,0.000000,0.148555,0.015536,0.000000,0.03009980,0.03009982,0.00091168,0.185851,0.005139,0.000000
10.678,0.189550,0.000000,0.000000,0.175608,0.006473,0.000000,0.02009980,0.02009981,0.00091068,0.185851,0.005139,0.000000
10.679,0.189550,0.000000,0.000000,0.148555,0.015536,0.000000,0.03009980,0.03009982,0.00047690,0.185851,0.005139,0.000000
10.707,0.189550,0.000000,0.000000,0.148555,0.015536,0.000000,0.03009980,0.03009982,0.00032291,0.185851,0.005139,0.000000
10.711,0.189550,0.000000,0.000000,0.175608,0.006473,0.000000,0.02009980,0.02009981,0.00047663,0.185851,0.005139,0.000000
10.716,0.189550,0.000000,0.000000,0.148555,0.015536,0.000000,0.03009980,0.03009982,0.00024409,0.185851,0.005139,0.000000
10.718,0.189550,0.000000,0.000000,0.175608,0.006473,0.000000,0.02009980,0.02009981,0.00032278,0.185851,0.005139,0.000000
10.733,0.193950,0.000000,0.000000,0.175608,0.006473,0.000000,0.02009980,0.02009981,0.00024402,0.185851,0.005139,0.000000
10.742,0.193950,0.000000,0.000000,0.148555,0.015536,0.000000,0.03009980,0.03009982,0.00019620,0.185851,0.005139,0.000000
10.754,0.193950,0.000000,0.000000,0.152955,0.015536,0.000000,0.04009980,0.04009982,0.00091068,0.185851,0.005139,0.000000
10.756,0.193950,0.000000,0.000000,0.180008,0.006473,0.000000,0.03009980,0.03009981,0.00091106,0.185851,0.005139,0.000000
10.760,0.193950,0.000000,0.000000,0.152955,0.015536,0.000000,0.04009980,0.04009982,0.00047663,0.185851,0.005139,0.000000
10.762,0.193950,0.000000,0.000000,0.180008,0.006473,0.000000,0.03009980,0.03009981,0.00047673,0.185851,0.005139,0.000000
10.788,0.193950,0.000000,0.000000,0.152955,0.015536,0.000000,0.04009980,0.04009982,0.00032278,0.185851,0.005139,0.000000
10.792,0.193950,0.000000,0.000000,0.180008,0.006473,0.000000,0.03009980,0.03009981,0.00032283,0.185851,0.005139,0.000000
10.798,0.198350,0.000000,0.000000,0.152955,0.015536,0.000000,0.04009980,0.04009982,0.00024402,0.185851,0.005139,0.000000
10.800,0.198350,0.000000,0.000000,0.184408,0.006473,0.000000,0.04009980,0.04009982,0.00091168,0.185851,0.005139,0.000000
10.808,0.198350,0.000000,0.000000,0.184408,0.006473,0.000000,0.04009980,0.04009982,0.00047690,0.185851,0.005139,0.000000
10.815,0.198350,0.000000,0.000000,0.157355,0.015536,0.000000,0.05009980,0.05009983,0.00091106,0.185851,0.005139,0.000000
10.833,0.198350,0.000000,0.000000,0.184408,0.006473,0.000000,0.04009980,0.04009982,0.00032291,0.185851,0.005139,0.000000
10.835,0.198350,0.000000,0.000000,0.157355,0.015536,0.000000,0.05009980,0.05009983,0.00047673,0.185851,0.005139,0.000000
10.840,0.198350,0.000000,0.000000,0.157355,0.015536,0.000000,0.05009980,0.05009983,0.00032283,0.185851,0.005139,0.000000
10.841,0.198350,0.000000,0.000000,0.184408,0.006473,0.000000,0.04009980,0.04009982,0.00024409,0.185851,0.005139,0.000000
10.868,0.202750,0.000000,0.000000,0.157355,0.015536,0.000000,0.05009980,0.05009983,0.00024404,0.224161,-0.022454,0.000000
10.870,0.202750,0.000000,0.000000,0.173617,-0.012005,0.000000,0.00009980,0.00009980,0.00024404,0.224161,-0.022454,0.000000
10.872,0.202750,0.000000,0.000000,0.188808,0.006473,0.000000,0.05009980,0.05009983,0.00091106,0.224161,-0.022454,0.000000
10.873,0.202750,0.000000,0.000000,0.205069,-0.021067,-0.000000,0.00009980,0.00009980,0.00091106,0.224161,-0.022454,0.000000
10.885,0.202750,0.000000,0.000000,0.178017,-0.012005,0.000000,0.01009980,0.01009981,0.00091106,0.224161,-0.022454,0.000000
10.899,0.202750,0.000000,0.000000,0.205069,-0.021067,-0.000000,0.00009980,0.00009980,0.00047673,0.224161,-0.022454,0.000000
10.916,0.202750,0.000000,0.000000,0.178017,-0.012005,0.000000,0.01009980,0.01009981,0.00047673,0.224161,-0.022454,0.000000
10.917,0.202750,0.000000,0.000000,0.205069,-0.021067,0.000000,0.00009980,0.00009980,0.00032283,0.224161,-0.022454,0.000000
10.925,0.202750,0.000000,0.000000,0.178017,-0.012005,0.000000,0.01009980,0.01009981,0.00032283,0.224161,-0.022454,0.000000
10.927,0.202750,0.000000,0.000000,0.205069,-0.021067,0.000000,0.00009980,0.00009980,0.00024404,0.224161,-0.022454,0.000000
10.950,0.207150,0.000000,0.000000,0.178017,-0.012005,0.000000,0.01009980,0.01009981,0.00024404,0.224161,-0.022454,0.000000
10.956,0.207150,0.000000,0.000000,0.209469,-0.021067,0.000000,0.01009980,0.01009981,0.00091106,0.224161,-0.022454,0.000000
10.978,0.207150,0.000000,0.000000,0.209469,-0.021067,0.000000,0.01009980,0.01009981,0.00047673,0.224161,-0.022454,0.000000
10.986,0.207150,0.000000,0.000000,0.182417,-0.012005,0.000000,0.02009980,0.02009981,0.00091106,0.224161,-0.022454,0.000000
10.994,0.207150,0.000000,0.000000,0.209469,-0.021067,0.000000,0.01009980,0.01009981,0.00032283,0.224161,-0.022454,0.000000
11.001,0.207150,0.000000,0.000000,0.182417,-0.012005,0.000000,0.02009980,0.02009981,0.00047673,0.224161,-0.022454,0.000000
11.003,0.207150,0.000000,0.000000,0.182417,-0.012005,0.000000,0.02009980,0.02009981,0.00032283,0.224161,-0.022454,0.000000
11.012,0.207150,0.000000,0.000000,0.209469,-0.021067,0.000000,0.01009980,0.01009981,0.00024404,0.224161,-0.022454,0.000000
11.038,0.211550,0.000000,0.000000,0.182417,-0.012005,0.000000,0.02009980,0.02009981,0.00024404,0.224161,-0.022454,0.000000
11.040,0.211550,0.000000,0.000000,0.213869,-0.021067,0.000000,0.02009980,0.02009981,0.00091106,0.224161,-0.022454,0.000000
11.067,0.211550,0.000000,0.000000,0.186817,-0.012005,0.000000,0.03009980,0.03009982,0.00091106,0.224161,-0.022454,0.000000
11.070,0.211550,0.000000,0.000000,0.213869,-0.021067,0.000000,0.02009980,0.02009981,0.00047673,0.224161,-0.022454,0.000000
11.075,0.211550,0.000000,0.000000,0.213869,-0.021067,0.000000,0.02009980,0.02009981,0.00032283,0.224161,-0.022454,0.000000
11.076,0.211550,0.000000,0.000000,0.186817,-0.012005,0.000000,0.03009980,0.03009982,0.00047673,0.224161,-0.022454,0.000000
11.094,0.211550,0.000000,0.000000,0.213869,-0.021067,0.000000,0.02009980,0.02009981,0.00024404,0.224161,-0.022454,0.000000
11.103,0.211550,0.000000,0.000000,0.186817,-0.012005,0.000000,0.03009980,0.03009982,0.00032283,0.224161,-0.022454,0.000000
11.109,0.211550,0.000000,0.000000,0.186817,-0.012005,0.000000,0.03009980,0.03009982,0.00024404,0.224161,-0.022454,0.000000
11.111,0.215950,0.000000,0.000000,0.218269,-0.021067,0.000000,0.03009980,0.03009982,0.00091106,0.224161,-0.022454,0.000000
11.115,0.215950,0.000000,0.000000,0.191217,-0.012005,0.000000,0.04009980,0.04009982,0.00091106,0.224161,-0.022454,0.000000
11.116,0.215950,0.000000,0.000000,0.218269,-0.021067,0.000000,0.03009980,0.03009982,0.00047673,0.224161,-0.022454,0.000000
11.130,0.215950,0.000000,0.000000,0.191217,-0.012005,0.000000,0.04009980,0.04009982,0.00047673,0.224161,-0.022454,0.000000
11.132,0.215950,0.000000,0.000000,0.218269,-0.021067,0.000000,0.03009980,0.03009982,0.00032283,0.224161,-0.022454,0.000000
11.145,0.215950,0.000000,0.000000,0.218269,-0.021067,0.000000,0.03009980,0.03009982,0.00024404,0.224161,-0.022454,0.000000
11.147,0.215950,0.000000,0.000000,0.191217,-0.012005,0.000000,0.04009980,0.04009982,0.00032283,0.224161,-0.022454,0.000000
11.154,0.220350,0.000000,0.000000,0.191217,-0.012005,0.000000,0.04009980,0.04009982,0.00024404,0.224161,-0.022454,0.000000
11.164,0.220350,0.000000,0.000000,0.218269,-0.021067,0.000000,0.03009980,0.03009982,0.00019617,0.224161,-0.022454,0.000000
11.188,0.220350,0.000000,0.000000,0.195617,-0.012005,0.000000,0.05009980,0.05009982,0.00091106,0.224161,-0.022454,0.000000
11.189,0.220350,0.000000,0.000000,0.222669,-0.021067,0.000000,0.04009980,0.04009982,0.00091068,0.224161,-0.022454,0.000000
11.194,0.220350,0.000000,0.000000,0.195617,-0.012005,0.000000,0.05009980,0.05009982,0.00047673,0.224161,-0.022454,0.000000
11.195,0.220350,0.000000,0.000000,0.222669,-0.021067,0.000000,0.04009980,0.04009982,0.00047663,0.224161,-0.022454,0.000000
11.213,0.220350,0.000000,0.000000,0.195617,-0.012005,0.000000,0.05009980,0.05009982,0.00032283,0.224161,-0.022454,0.000000
11.222,0.220350,0.000000,0.000000,0.222669,-0.021067,0.000000,0.04009980,0.04009982,0.00032278,0.224161,-0.022454,0.000000
11.232,0.224750,0.000000,0.000000,0.195617,-0.012005,0.000000,0.05009980,0.05009982,0.00024404,0.229800,-0.000508,0.000000
11.233,0.224750,0.000000,0.000000,0.179321,0.009842,0.000000,0.00009980,0.00009980,0.00024404,0.229800,-0.000508,0.000000
11.252,0.224750,0.000000,0.000000,0.222669,-0.021067,0.000000,0.04009980,0.04009982,0.00024402,0.229800,-0.000508,0.000000
11.257,0.224750,0.000000,0.000000,0.210770,0.000768,0.000000,0.00009975,0.00009975,0.00024402,0.229800,-0.000508,0.000000
11.270,0.224750,0.000000,0.000000,0.215170,0.000768,0.000000,0.01009975,0.01009976,0.00091106,0.229800,-0.000508,0.000000
11.273,0.224750,0.000000,0.000000,0.183721,0.009842,0.000000,0.01009980,0.01009981,0.00091106,0.229800,-0.000508,0.000000
11.275,0.224750,0.000000,0.000000,0.215170,0.000768,0.000000,0.01009975,0.01009976,0.00047673,0.229800,-0.000508,0.000000
11.278,0.224750,0.000000,0.000000,0.183721,0.009842,0.000000,0.01009980,0.01009981,0.00047673,0.229800,-0.000508,0.000000
11.283,0.224750,0.000000,0.000000,0.215170,0.000768,0.000000,0.01009975,0.01009976,0.00032283,0.229800,-0.000508,0.000000
11.286,0.224750,0.000000,0.000000,0.183721,0.009842,0.000000,0.01009980,0.01009981,0.00032283,0.229800,-0.000508,0.000000
11.314,0.229150,0.000000,0.000000,0.183721,0.009842,0.000000,0.01009980,0.01009981,0.00024404,0.229800,-0.000508,0.000000
11.319,0.229150,0.000000,0.000000,0.215170,0.000768,0.000000,0.01009975,0.01009976,0.00024404,0.229800,-0.000508,0.000000
11.324,0.229150,0.000000,0.000000,0.219570,0.000768,0.000000,0.02009975,0.02009976,0.00091106,0.229800,-0.000508,0.000000
11.325,0.229150,0.000000,0.000000,0.188121,0.009842,0.000000,0.02009980,0.02009981,0.00091106,0.229800,-0.000508,0.000000
11.339,0.229150,0.000000,0.000000,0.188121,0.009842,0.000000,0.02009980,0.02009981,0.00047673,0.229800,-0.000508,0.000000
11.348,0.229150,0.000000,0.000000,0.219570,0.000768,0.000000,0.02009975,0.02009976,0.00047673,0.229800,-0.000508,0.000000
11.360,0.229150,0.000000,0.000000,0.188121,0.009842,0.000000,0.02009980,0.02009981,0.00032283,0.229800,-0.000508,0.000000
11.360,0.229150,0.000000,0.000000,0.219570,0.000768,0.000000,0.02009975,0.02009976,0.00032283,0.229800,-0.000508,0.000000
11.378,0.233550,0.000000,0.000000,0.188121,0.009842,0.000000,0.02009980,0.02009981,0.00024404,0.229800,-0.000508,0.000000
11.383,0.233550,0.000000,0.000000,0.223970,0.000768,0.000000,0.03009975,0.03009977,0.00091168,0.229800,-0.000508,0.000000
11.394,0.233550,0.000000,0.000000,0.192521,0.009842,0.000000,0.03009980,0.03009982,0.00091106,0.229800,-0.000508,0.000000
11.396,0.233550,0.000000,0.000000,0.223970,0.000768,0.000000,0.03009975,0.03009977,0.00047690,0.229800,-0.000508,0.000000
11.402,0.233550,0.000000,0.000000,0.192521,0.009842,0.000000,0.03009980,0.03009982,0.00047673,0.229800,-0.000508,0.000000
11.410,0.233550,0.000000,0.000000,0.223970,0.000768,0.000000,0.03009975,0.03009977,0.00032291,0.229800,-0.000508,0.000000
11.420,0.233550,0.000000,0.000000,0.192521,0.009842,0.000000,0.03009980,0.03009982,0.00032283,0.229800,-0.000508,0.000000
11.425,0.233550,0.000000,0.000000,0.223970,0.000768,0.000000,0.03009975,0.03009977,0.00024409,0.229800,-0.000508,0.000000
11.434,0.237950,0.000000,0.000000,0.192521,0.009842,0.000000,0.03009980,0.03009982,0.00024404,0.229800,-0.000508,0.000000
11.435,0.237950,0.000000,0.000000,0.223970,0.000768,0.000000,0.03009975,0.03009977,0.00019620,0.229800,-0.000508,0.000000
11.441,0.237950,0.000000,0.000000,0.228370,0.000768,0.000000,0.04009975,0.04009977,0.00091068,0.229800,-0.000508,0.000000
11.451,0.237950,0.000000,0.000000,0.196921,0.009842,0.000000,0.04009980,0.04009982,0.00091106,0.229800,-0.000508,0.000000
11.465,0.237950,0.000000,0.000000,0.196921,0.009842,0.000000,0.04009980,0.04009982,0.00047673,0.229800,-0.000508,0.000000
11.466,0.237950,0.000000,0.000000,0.228370,0.000768,0.000000,0.04009975,0.04009977,0.00047663,0.229800,-0.000508,0.000000
11.474,0.237950,0.000000,0.000000,0.228370,0.000768,0.000000,0.04009975,0.04009977,0.00032278,0.229800,-0.000508,0.000000
11.475,0.237950,0.000000,0.000000,0.196921,0.009842,0.000000,0.04009980,0.04009982,0.00032283,0.229800,-0.000508,0.000000
11.494,0.242350,0.000000,0.000000,0.196921,0.009842,0.000000,0.04009980,0.04009982,0.00024404,0.229800,-0.000508,0.000000
11.496,0.242350,0.000000,0.000000,0.232770,0.000768,0.000000,0.05009975,0.05009978,0.00091168,0.229800,-0.000508,0.000000
11.508,0.242350,0.000000,0.000000,0.232770,0.000768,0.000000,0.05009975,0.05009978,0.00047690,0.229800,-0.000508,0.000000
11.509,0.242350,0.000000,0.000000,0.201321,0.009842,0.000000,0.05009980,0.05009982,0.00091106,0.229800,-0.000508,0.000000
11.527,0.242350,0.000000,0.000000,0.232770,0.000768,0.000000,0.05009975,0.05009978,0.00032291,0.229800,-0.000508,0.000000
11.531,0.242350,0.000000,0.000000,0.201321,0.009842,0.000000,0.05009980,0.05009982,0.00047673,0.229800,-0.000508,0.000000
11.549,0.242350,0.000000,0.000000,0.232770,0.000768,0.000000,0.05009975,0.05009978,0.00024409,0.229800,-0.000508,0.000000
11.554,0.246750,0.000000,0.000000,0.201321,0.009842,0.000000,0.05009980,0.05009982,0.00032283,0.229800,-0.000508,0.000000
11.565,0.246750,0.000000,0.000000,0.201321,0.009842,0.000000,0.05009980,0.05009982,0.00024404,0.286704,0.009478,0.000000
11.572,0.246750,0.000000,0.000000,0.236123,0.019852,0.000000,0.00009980,0.00009980,0.00024404,0.286704,0.009478,0.000000
11.575,0.246750,0.000000,0.000000,0.237170,0.000768,0.000000,0.06009975,0.06009978,0.00091106,0.286704,0.009478,0.000000
11.581,0.246750,0.000000,0.000000,0.267594,0.010792,0.000000,0.00009983,0.00009983,0.00091106,0.286704,0.009478,0.000000
11.583,0.246750,0.000000,0.000000,0.240523,0.019852,0.000000,0.01009980,0.01009981,0.00091106,0.286704,0.009478,0.000000
11.584,0.246750,0.000000,0.000000,0.267594,0.010792,0.000000,0.00009983,0.00009983,0.00047673,0.286704,0.009478,0.000000
11.586,0.246750,0.000000,0.000000,0.240523,0.019852,0.000000,0.01009980,0.01009981,0.00047673,0.286704,0.009478,0.000000
11.587,0.246750,0.000000,0.000000,0.267594,0.010792,0.000000,0.00009983,0.00009983,0.00032283,0.286704,0.009478,0.000000
11.594,0.246750,0.000000,0.000000,0.267594,0.010792,0.000000,0.00009983,0.00009983,0.00024404,0.286704,0.009478,0.000000
11.604,0.246750,0.000000,0.000000,0.240523,0.019852,0.000000,0.01009980,0.01009981,0.00032283,0.286704,0.009478,0.000000
11.622,0.251150,0.000000,0.000000,0.240523,0.019852,0.000000,0.01009980,0.01009981,0.00024404,0.286704,0.009478,0.000000
11.623,0.251150,0.000000,0.000000,0.271994,0.010792,0.000000,0.01009983,0.01009984,0.00091106,0.286704,0.009478,0.000000
11.650,0.251150,0.000000,0.000000,0.244923,0.019852,0.000000,0.02009980,0.02009981,0.00091106,0.286704,0.009478,0.000000
11.652,0.251150,0.000000,0.000000,0.271994,0.010792,0.000000,0.01009983,0.01009984,0.00047673,0.286704,0.009478,0.000000
11.657,0.251150,0.000000,0.000000,0.244923,0.019852,0.000000,0.02009980,0.02009981,0.00047673,0.286704,0.009478,0.000000
11.659,0.251150,0.000000,0.000000,0.271994,0.010792,0.000000,0.01009983,0.01009984,0.00032283,0.286704,0.009478,0.000000
11.689,0.251150,0.000000,0.000000,0.271994,0.010792,0.000000,0.01009983,0.01009984,0.00024404,0.286704,0.009478,0.000000
11.690,0.251150,0.000000,0.000000,0.244923,0.019852,0.000000,0.02009980,0.02009981,0.00032283,0.286704,0.009478,0.000000
11.700,0.255550,0.000000,0.000000,0.276394,0.010792,0.000000,0.02009983,0.02009984,0.00091106,0.286704,0.009478,0.000000
11.702,0.255550,0.000000,0.000000,0.244923,0.019852,0.000000,0.02009980,0.02009981,0.00024404,0.286704,0.009478,0.000000
11.729,0.255550,0.000000,0.000000,0.249323,0.019852,0.000000,0.03009980,0.03009982,0.00091106,0.286704,0.009478,0.000000
11.731,0.255550,0.000000,0.000000,0.276394,0.010792,0.000000,0.02009983,0.02009984,0.00047673,0.286704,0.009478,0.000000
11.758,0.255550,0.000000,0.000000,0.249323,0.019852,0.000000,0.03009980,0.03009982,0.00047673,0.286704,0.009478,0.000000
11.760,0.255550,0.000000,0.000000,0.276394,0.010792,0.000000,0.02009983,0.02009984,0.00032283,0.286704,0.009478,0.000000
11.762,0.255550,0.000000,0.000000,0.249323,0.019852,0.000000,0.03009980,0.03009982,0.00032283,0.286704,0.009478,0.000000
11.763,0.255550,0.000000,0.000000,0.276394,0.010792,0.000000,0.02009983,0.02009984,0.00024404,0.286704,0.009478,0.000000
11.767,0.259950,0.000000,0.000000,0.249323,0.019852,0.000000,0.03009980,0.03009982,0.00024404,0.286704,0.009478,0.000000
11.767,0.259950,0.000000,0.000000,0.280794,0.010792,0.000000,0.03009983,0.03009985,0.00091106,0.286704,0.009478,0.000000
11.777,0.259950,0.000000,0.000000,0.280794,0.010792,0.000000,0.03009983,0.03009985,0.00047673,0.286704,0.009478,0.000000
11.786,0.259950,0.000000,0.000000,0.253723,0.019852,0.000000,0.04009980,0.04009982,0.00091106,0.286704,0.009478,0.000000
11.806,0.259950,0.000000,0.000000,0.253723,0.019852,0.000000,0.04009980,0.04009982,0.00047673,0.286704,0.009478,0.000000
11.809,0.259950,0.000000,0.000000,0.253723,0.019852,0.000000,0.04009980,0.04009982,0.00032283,0.286704,0.009478,0.000000
11.815,0.259950,0.000000,0.000000,0.280794,0.010792,0.000000,0.03009983,0.03009985,0.00032283,0.286704,0.009478,0.000000
11.819,0.259950,0.000000,0.000000,0.280794,0.010792,0.000000,0.03009983,0.03009985,0.00024404,0.286704,0.009478,0.000000
11.825,0.264350,0.000000,0.000000,0.253723,0.019852,0.000000,0.04009980,0.04009982,0.00024404,0.286704,0.009478,0.000000
11.827,0.264350,0.000000,0.000000,0.280794,0.010792,0.000000,0.03009983,0.03009985,0.00019617,0.286704,0.009478,0.000000
11.829,0.264350,0.000000,0.000000,0.285194,0.010792,0.000000,0.04009983,0.04009985,0.00091068,0.286704,0.009478,0.000000
11.830,0.264350,0.000000,0.000000,0.258123,0.019852,0.000000,0.05009980,0.05009982,0.00091106,0.286704,0.009478,0.000000
11.846,0.264350,0.000000,0.000000,0.285194,0.010792,0.000000,0.04009983,0.04009985,0.00047663,0.286704,0.009478,0.000000
